object_id,city,county,region,development,locality,on_road,rural_urban,speed_limit,traffic_control,weather,workzone,bike_age,bike_age_group,bike_alcohol,bike_alcohol_drugs,bike_direction,bike_injury,bike_position,bike_race,bike_sex,driver_age,driver_age_group,driver_alcohol,driver_alcohol_drugs,driver_est_speed,driver_injury,driver_race,driver_sex,driver_vehicle_type,crash_alcohol,crash_date,crash_day,crash_group,crash_hour,crash_location,crash_month,crash_severity,crash_time,crash_type,crash_year,ambulance_req,hit_run,light_condition,road_character,road_class,road_condition,road_configuration,road_defects,road_feature,road_surface,num_lanes,geo_point
594,Fayetteville,Cumberland,Coastal,"Farms, Woods, Pastures",Mixed (30% To 70% Developed),STONEY POINT RD,Urban,50 - 55  MPH,No Control Present,Clear,No,26,25-29,NA,No,Facing Traffic,B: Evident Injury,Travel Lane,White,Male,70+,70+,NA,No,26-30 mph,O: No Injury,Black,Male,Passenger Car,No,31AUG2014,Sunday,Head-On,10,Intersection,August,B: Evident Injury,10:03:00,Head-On - Bicyclist,2014,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,2 lanes,"35.0143008999, -79.0616626966"
578,None - Rural Crash,Pitt,Coastal,Residential,Rural (<30% Developed),KING BRANCH DR,Rural,5 - 15 MPH,No Control Present,Clear,No,7,6-10,NA,No,With Traffic,B: Evident Injury,Travel Lane,Black,Female,21,20-24,NA,No,0-5 mph,O: No Injury,Black,Male,Sport Utility,No,18JUL2014,Friday,Motorist Overtaking Bicyclist,19,Non-Intersection,July,B: Evident Injury,19:29:00,Motorist Overtaking - Other / Unknown,2014,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Coarse Asphalt,2 lanes,"35.6725420951, -77.5152722621"
563,Lenoir,Caldwell,Mountains,Residential,Urban (>70% Developed),PVA WILSON STREET,Urban,5 - 15 MPH,No Control Present,Clear,No,12,11-15,NA,No,Not Applicable,O: No Injury,Non-Roadway,Black,Male,NA,NA,NA,Missing,0-5 mph,Unknown Injury,Unknown/Missing,NA,Sport Utility,No,13SEP2014,Saturday,Non-Roadway,17,Non-Roadway,September,O: No Injury,17:55:00,Non-Roadway,2014,No,No,Daylight,Straight - Grade,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,NA,"35.9183470025, -81.5289434848"
793,None - Rural Crash,Craven,Coastal,Residential,Mixed (30% To 70% Developed),US 70,Rural,50 - 55  MPH,Stop Sign,Clear,No,56,50-59,NA,"Yes-Alcohol,  impairment suspected",Not Applicable,C: Possible Injury,Travel Lane,White,Male,17,0-19,NA,No,61-65 mph,O: No Injury,White,Male,Passenger Car,Yes,20NOV2014,Thursday,Bicyclist Failed to Yield - Sign-Controlled Intersection,18,Intersection,November,C: Possible Injury,18:16:00,Bicyclist Ride Through - Sign-Controlled Intersection,2014,Yes,No,Dark - Roadway Not Lighted,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Coarse Asphalt,4 lanes,"34.9406969543, -76.9491020531"
780,Charlotte,Mecklenburg,Piedmont,Commercial,Urban (>70% Developed),WOODLAWN RD,Urban,30 - 35  MPH,No Control Present,Clear,No,28,25-29,NA,No,Facing Traffic,B: Evident Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,49,40-49,NA,No,0-5 mph,O: No Injury,Black,Female,Passenger Car,No,10DEC2014,Wednesday,Motorist Failed to Yield - Midblock,15,Non-Intersection,December,B: Evident Injury,15:37:00,Motorist Drive Out - Commercial Driveway / Alley,2014,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,"Driveway, Public",Smooth Asphalt,2 lanes,"35.1780308701, -80.8801072503"
801,None - Rural Crash,Cumberland,Coastal,"Farms, Woods, Pastures",Mixed (30% To 70% Developed),1838,Rural,50 - 55  MPH,No Control Present,Clear,No,54,50-59,NA,"Yes-Alcohol,  impairment suspected",With Traffic,O: No Injury,Travel Lane,Black,Male,42,40-49,NA,No,46-50 mph,O: No Injury,White,Male,Passenger Car,Yes,14DEC2014,Sunday,Motorist Overtaking Bicyclist,18,Non-Intersection,December,O: No Injury,18:11:00,Motorist Overtaking - Other / Unknown,2014,No,No,Dark - Roadway Not Lighted,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"35.0639829181, -78.8323466296"
771,Lumberton,Robeson,Coastal,Commercial,Urban (>70% Developed),CEDAR ST,Urban,20 - 25  MPH,Stop Sign,Rain,No,55,50-59,NA,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Native American,Male,36,30-39,NA,No,0-5 mph,O: No Injury,White,Male,Pickup,No,25NOV2014,Tuesday,Motorist Failed to Yield - Sign-Controlled Intersection,11,Intersection,November,C: Possible Injury,11:23:00,Motorist Drive Out - Sign-Controlled Intersection,2014,No,No,Daylight,Straight - Level,Local Street,Wet,"Two-Way, Divided, Positive Median Barrier",None,Four-Way Intersection,Coarse Asphalt,3 lanes,"34.6177468156, -79.0036266598"
797,None - Rural Crash,Columbus,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),SR 1504,Rural,50 - 55  MPH,No Control Present,Clear,No,52,50-59,NA,"Yes-Alcohol,  impairment suspected",Facing Traffic,B: Evident Injury,Travel Lane,Black,Male,34,30-39,NA,No,41-45 mph,O: No Injury,White,Female,Passenger Car,Yes,18DEC2014,Thursday,Head-On,17,Non-Intersection,December,B: Evident Injury,17:38:00,Head-On - Bicyclist,2014,Yes,No,Dark - Roadway Not Lighted,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"34.3419637591, -78.8744126067"
777,None - Rural Crash,Beaufort,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),US 17,Rural,50 - 55  MPH,No Control Present,Clear,No,60,60-69,NA,No,With Traffic,B: Evident Injury,Travel Lane,Black,Male,55,50-59,NA,No,36-40 mph,O: No Injury,White,Male,"Single Unit Truck (2-Axle, 6-Tire)",No,01DEC2014,Monday,Motorist Overtaking Bicyclist,16,Non-Intersection,December,B: Evident Injury,16:39:00,Motorist Overtaking - Other / Unknown,2014,Yes,No,Daylight,Straight - Level,US Route,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,4 lanes,"35.5229100772, -77.0859781234"
776,None - Rural Crash,Randolph,Piedmont,"Farms, Woods, Pastures",Rural (<30% Developed),NC 22,Rural,50 - 55  MPH,No Control Present,Cloudy,No,52,50-59,NA,No,With Traffic,B: Evident Injury,Travel Lane,Black,Male,68,60-69,NA,No,46-50 mph,O: No Injury,White,Male,Pickup,No,03DEC2014,Wednesday,Motorist Overtaking Bicyclist,17,Non-Intersection,December,B: Evident Injury,17:48:00,Motorist Overtaking - Other / Unknown,2014,Yes,No,Dark - Roadway Not Lighted,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.8623610588, -79.7008389341"
759,Farmville,Pitt,Coastal,Residential,Urban (>70% Developed),SOUTH MAIN ST,Rural,30 - 35  MPH,No Control Present,Clear,No,47,40-49,NA,No,With Traffic,O: No Injury,Travel Lane,White,Male,31,30-39,NA,No,31-35 mph,O: No Injury,Black,Female,Passenger Car,No,21NOV2014,Friday,Motorist Overtaking Bicyclist,15,Non-Intersection,November,O: No Injury,15:51:00,Motorist Overtaking - Other / Unknown,2014,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.5924170758, -77.58973228"
754,Gibsonville,Guilford,Piedmont,Commercial,Urban (>70% Developed),PVA BURK ST,Urban,NA,No Control Present,Clear,No,34,30-39,NA,NA,Not Applicable,C: Possible Injury,Non-Roadway,White,Male,NA,NA,NA,Missing,NA,Unknown Injury,Unknown/Missing,NA,Passenger Car,No,14NOV2014,Friday,Non-Roadway,13,Non-Roadway,November,C: Possible Injury,13:54:00,Non-Roadway,2014,No,No,Daylight,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,NA,"36.1049001168, -79.5394728992"
705,Fayetteville,Cumberland,Coastal,Residential,Urban (>70% Developed),S MCPHERSON CH RD,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,25,25-29,NA,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,64,60-69,NA,No,31-35 mph,O: No Injury,Black,Female,Passenger Car,No,23OCT2014,Thursday,Crossing Paths - Other Circumstances,7,Intersection,October,C: Possible Injury,07:31:00,Signalized Intersection - Other / Unknown,2014,No,No,Dawn,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Coarse Asphalt,9 or more lanes,"35.0602829139, -78.9486526648"
664,None - Rural Crash,Hoke,Coastal,Commercial,Mixed (30% To 70% Developed),401,Rural,50 - 55  MPH,No Control Present,Cloudy,No,27,25-29,NA,NA,NA,K: Killed,Bike Lane / Paved Shoulder,Black,Male,32,30-39,NA,No,41-45 mph,O: No Injury,Black,Male,Single Unit Truck (3 Or More Axles),No,15SEP2014,Monday,Bicyclist Failed to Yield - Midblock,22,Non-Intersection,September,K: Killed,22:11:00,Bicyclist Ride Out - Other Midblock,2014,No,No,Dark - Roadway Not Lighted,Straight - Level,US Route,Wet,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,4 lanes,"35.0068968939, -79.1771227306"
692,Gastonia,Gaston,Piedmont,Commercial,Urban (>70% Developed),N CHESTER ST,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,57,50-59,NA,No,Facing Traffic,O: No Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,52,50-59,NA,No,16-20 mph,O: No Injury,Black,Male,Pickup,No,30OCT2014,Thursday,Bicyclist Failed to Yield - Signalized Intersection,13,Intersection,October,O: No Injury,13:37:00,Bicyclist Ride Through - Signalized Intersection,2014,No,No,Daylight,Straight - Level,US Route,Dry,"One-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,3 lanes,"35.2652698781, -81.1873533461"
680,None - Rural Crash,Caldwell,Mountains,Residential,Rural (<30% Developed),GRACE VIEW PL,Rural,NA,No Control Present,Clear,No,10,6-10,NA,No,Not Applicable,B: Evident Injury,Driveway / Alley,White,Male,22,20-24,NA,No,16-20 mph,O: No Injury,White,Male,Sport Utility,No,25OCT2014,Saturday,Bicyclist Failed to Yield - Midblock,12,Non-Intersection,October,B: Evident Injury,12:31:00,Bicyclist Ride Out - Residential Driveway,2014,Yes,No,Daylight,Straight - Grade,"Private Road, Driveway",Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"35.8427869918, -81.4030434429"
706,Morehead City,Carteret,Coastal,Commercial,Urban (>70% Developed),70,Urban,30 - 35  MPH,No Control Present,Clear,No,52,50-59,NA,No,With Traffic,O: No Injury,Travel Lane,White,Male,63,60-69,NA,No,0-5 mph,O: No Injury,White,Male,Passenger Car,No,24OCT2014,Friday,Motorist Failed to Yield - Midblock,8,Non-Intersection,October,O: No Injury,08:18:00,Motorist Drive Out - Commercial Driveway / Alley,2014,No,No,Daylight,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,4 lanes,"34.7278129134, -76.7709679881"
672,Durham,Durham,Piedmont,Commercial,Urban (>70% Developed),RENAISSANCE PKWY,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,26,25-29,NA,No,With Traffic,B: Evident Injury,Travel Lane,White,Male,70+,70+,NA,No,11-15 mph,O: No Injury,White,Female,Passenger Car,No,13OCT2014,Monday,Motorist Left Turn / Merge,11,Intersection,October,B: Evident Injury,11:15:00,Motorist Left Turn - Opposite Direction,2014,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,5 lanes,"35.9029570944, -78.9532027111"
696,None - Rural Crash,Onslow,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),17,Rural,50 - 55  MPH,No Control Present,Clear,No,47,40-49,NA,No,With Traffic,B: Evident Injury,Travel Lane,White,Male,70+,70+,NA,No,46-50 mph,O: No Injury,White,Male,Passenger Car,No,21OCT2014,Tuesday,Motorist Overtaking Bicyclist,13,Non-Intersection,October,B: Evident Injury,13:26:00,Motorist Overtaking - Other / Unknown,2014,No,No,Daylight,Straight - Hillcrest,US Route,Dry,"Two-Way, Divided, Positive Median Barrier",None,Bridge,Smooth Asphalt,4 lanes,"34.595179861, -77.480562198"
689,Raleigh,Wake,Piedmont,Commercial,Mixed (30% To 70% Developed),TRINITY RD,Urban,40 - 45  MPH,No Control Present,Clear,No,22,20-24,NA,No,With Traffic,O: No Injury,Travel Lane,White,Male,29,25-29,NA,No,16-20 mph,O: No Injury,Black,Male,Taxicab,No,11OCT2014,Saturday,Motorist Left Turn / Merge,16,Non-Intersection,October,O: No Injury,16:44:00,Motorist Left Turn - Same Direction,2014,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,5 lanes,"35.7986830805, -78.716112633"
671,Zebulon,Wake,Piedmont,Commercial,Urban (>70% Developed),PVA S WAKEFIELD ST,Rural,5 - 15 MPH,No Control Present,Clear,No,43,40-49,NA,No,Not Applicable,O: No Injury,Non-Roadway,White,Male,NA,NA,NA,Missing,0-5 mph,Unknown Injury,Unknown/Missing,NA,Passenger Car,No,21OCT2014,Tuesday,Non-Roadway,17,Non-Roadway,October,O: No Injury,17:36:00,Non-Roadway,2014,No,No,Dusk,Straight - Level,Public Vehicular Area,Dry,NA,None,No Special Feature,Coarse Asphalt,2 lanes,"35.8177100994, -78.3165725132"
685,Greenville,Pitt,Coastal,Institutional,Urban (>70% Developed),PVA ECU SALES FIELD HOUSE,Urban,NA,No Control Present,Clear,No,23,20-24,NA,No,Not Applicable,O: No Injury,Non-Roadway,White,Male,22,20-24,NA,No,NA,O: No Injury,Black,Female,Passenger Car,No,30SEP2014,Tuesday,Non-Roadway,17,Non-Roadway,September,O: No Injury,17:08:00,Non-Roadway,2014,No,No,Daylight,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.5956610836, -77.3667622121"
558,None - Rural Crash,Robeson,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),SR 1003,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,45,40-49,NA,"Yes-Alcohol,  impairment suspected",With Traffic,B: Evident Injury,Travel Lane,Native American,Male,30,30-39,NA,No,51-55 mph,O: No Injury,Native American,Female,Passenger Car,Yes,11SEP2014,Thursday,Motorist Overtaking Bicyclist,19,Non-Intersection,September,B: Evident Injury,19:52:00,Motorist Overtaking - Undetected Bicyclist,2014,Yes,No,Dark - Roadway Not Lighted,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"34.5500897962, -79.1200826909"
555,Greenville,Pitt,Coastal,Commercial,Urban (>70% Developed),CHARLES BV,Urban,40 - 45  MPH,No Control Present,Clear,No,58,50-59,NA,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,22,20-24,NA,No,0-5 mph,O: No Injury,Black,Male,Sport Utility,No,22SEP2014,Monday,Motorist Failed to Yield - Sign-Controlled Intersection,11,Intersection,September,C: Possible Injury,11:02:00,Motorist Drive Out - Sign-Controlled Intersection,2014,Yes,No,Daylight,Straight - Level,State Secondary Route,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Coarse Asphalt,5 lanes,"35.5904230828, -77.3679222129"
517,Charlotte,Mecklenburg,Piedmont,Residential,Urban (>70% Developed),REMOUNT RD,Urban,30 - 35  MPH,Stop Sign,Cloudy,No,67,60-69,NA,No,With Traffic,B: Evident Injury,Bike Lane / Paved Shoulder,White,Male,NA,NA,NA,Missing,31-35 mph,Unknown Injury,White,Female,NA,No,10JUL2014,Thursday,Motorist Failed to Yield - Sign-Controlled Intersection,13,Intersection,July,B: Evident Injury,13:10:00,Motorist Drive Out - Sign-Controlled Intersection,2014,No,Yes,Daylight,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.2096468771, -80.8742732498"
531,Kill Devil Hills,Dare,Coastal,Residential,Urban (>70% Developed),S VIRGINIA DARE TRAIL,Urban,5 - 15 MPH,No Control Present,Clear,No,63,60-69,NA,No,With Traffic,B: Evident Injury,Bike Lane / Paved Shoulder,White,Female,36,30-39,NA,No,0-5 mph,O: No Injury,White,Male,Passenger Car,No,05SEP2014,Friday,Crossing Paths - Other Circumstances,9,Intersection,September,B: Evident Injury,09:55:00,Crossing Paths - Uncontrolled Intersection,2014,Yes,No,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",NA,Four-Way Intersection,Coarse Asphalt,2 lanes,"36.0133242306, -75.6569617094"
562,Charlotte,Mecklenburg,Piedmont,Residential,Mixed (30% To 70% Developed),BIRNEN DR,Urban,30 - 35  MPH,Stop Sign,Clear,No,17,16-19,NA,No,Facing Traffic,B: Evident Injury,Travel Lane,White,Male,68,60-69,NA,No,6-10 mph,O: No Injury,White,Male,Passenger Car,No,10SEP2014,Wednesday,Motorist Failed to Yield - Signalized Intersection,14,Intersection,September,B: Evident Injury,14:28:00,Motorist Drive Out - Right Turn on Red,2014,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,3 lanes,"35.0966938541, -80.8594772402"
513,None - Rural Crash,Brunswick,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),US 17,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,49,40-49,NA,No,With Traffic,C: Possible Injury,Travel Lane,Black,Female,42,40-49,NA,No,6-10 mph,O: No Injury,White,Female,Sport Utility,No,03SEP2014,Wednesday,Motorist Overtaking Bicyclist,14,Non-Intersection,September,C: Possible Injury,14:30:00,Motorist Overtaking - Bicyclist Swerved,2014,Yes,No,Daylight,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"34.0487547172, -78.1737423814"
544,Gastonia,Gaston,Piedmont,Residential,Urban (>70% Developed),GLENN ST,Urban,30 - 35  MPH,No Control Present,Clear,No,14,11-15,NA,No,With Traffic,B: Evident Injury,Travel Lane,Other,Male,NA,NA,NA,Missing,16-20 mph,Unknown Injury,Unknown/Missing,NA,NA,No,27AUG2014,Wednesday,Motorist Overtaking Bicyclist,17,Intersection-Related,August,B: Evident Injury,17:37:00,Motorist Overtaking - Other / Unknown,2014,No,Yes,Daylight,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.2739568791, -81.2029733517"
533,Raleigh,Wake,Piedmont,Commercial,Urban (>70% Developed),GLENWOOD AVE,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,30,30-39,NA,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,37,30-39,NA,No,6-10 mph,O: No Injury,White,Male,Passenger Car,No,12SEP2014,Friday,Motorist Right Turn / Merge,20,Intersection-Related,September,C: Possible Injury,20:15:00,Motorist Right Turn - Same Direction,2014,Yes,No,Dark - Lighted Roadway,Straight - Bottom,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,4 lanes,"35.7863170811, -78.6473026116"
560,Greensboro,Guilford,Piedmont,Residential,Urban (>70% Developed),E FLORIDA ST,Urban,30 - 35  MPH,No Control Present,Clear,No,56,50-59,NA,No,With Traffic,B: Evident Injury,Travel Lane,Black,Male,26,25-29,NA,No,36-40 mph,O: No Injury,Black,Male,Passenger Car,No,22SEP2014,Monday,Bicyclist Left Turn / Merge,10,Non-Intersection,September,B: Evident Injury,10:57:00,Bicyclist Left Turn - Same Direction,2014,Yes,No,Daylight,Straight - Hillcrest,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,4 lanes,"36.0501210963, -79.7828129695"
548,King,Forsyth,Piedmont,Commercial,Urban (>70% Developed),S MAIN ST,Urban,30 - 35  MPH,Stop And Go Signal,Cloudy,No,40,40-49,NA,No,With Traffic,O: No Injury,Travel Lane,White,Male,70+,70+,NA,No,31-35 mph,O: No Injury,White,Female,Passenger Car,No,24AUG2014,Sunday,Motorist Left Turn / Merge,17,Intersection,August,O: No Injury,17:01:00,Motorist Left Turn - Opposite Direction,2014,No,No,Daylight,Straight - Grade,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,T-Intersection,Smooth Asphalt,2 lanes,"36.258201118, -80.3663431567"
743,Raleigh,Wake,Piedmont,Commercial,Urban (>70% Developed),CAPITAL BLVD,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,25,25-29,NA,No,Facing Traffic,A: Disabling Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,NA,NA,NA,Missing,11-15 mph,Unknown Injury,Unknown/Missing,NA,Passenger Car,No,21NOV2014,Friday,Motorist Right Turn / Merge,8,Intersection,November,A: Disabling Injury,08:02:00,Motorist Right Turn - Opposite Direction,2014,Yes,Yes,Dark - Lighted Roadway,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Coarse Asphalt,3 lanes,"35.8322290924, -78.5844625957"
711,High Point,Guilford,Piedmont,Commercial,Urban (>70% Developed),S COLLEGE DR,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,53,50-59,NA,No,Facing Traffic,C: Possible Injury,Travel Lane,Black,Male,59,50-59,NA,No,6-10 mph,O: No Injury,Black,Male,Pickup,No,24OCT2014,Friday,Bicyclist Failed to Yield - Signalized Intersection,16,Intersection-Related,October,C: Possible Injury,16:22:00,Bicyclist Ride Through - Signalized Intersection,2014,Yes,No,Daylight,Straight - Grade,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,5 lanes,"35.9538970676, -79.9919630272"
723,Lumberton,Robeson,Coastal,"Farms, Woods, Pastures",Rural (<30% Developed),SR 2100,Urban,50 - 55  MPH,Stop Sign,Clear,No,7,6-10,NA,No,With Traffic,B: Evident Injury,Travel Lane,Native American,Female,20,20-24,NA,No,41-45 mph,O: No Injury,White,Female,Sport Utility,No,26OCT2014,Sunday,Bicyclist Failed to Yield - Sign-Controlled Intersection,12,Intersection,October,B: Evident Injury,12:35:00,Bicyclist Ride Through - Sign-Controlled Intersection,2014,Yes,No,Daylight,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,2 lanes,"34.580233811, -78.8958126253"
